fecha,hora,pelicula,cine,cadena,barrio,direccion,formato,version,duracion_min,genero,link_compra
2026-05-16,20:15,El Drama,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,106,Romance; Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20456-223375-20260516
2026-05-16,20:15,El Diablo Viste A La Moda 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=184-20480-254422-20260516
2026-05-16,20:20,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126609
2026-05-16,20:20,Mortal Kombat 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=184-20515-254426-20260516
2026-05-16,20:25,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20488-223368-20260516
2026-05-16,20:30,El Diablo Viste A La Moda 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=191
2026-05-16,20:30,Obsesión,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,91,Suspense,https://www.atlascines.com/Peliculas?codPelicula=470&codComplejo=191
2026-05-16,20:30,Michael,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",XD,Doblada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=184-20473-254420-20260516
2026-05-16,20:40,Exit 8,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,95,Terror; Misterio,https://www.atlascines.com/Peliculas?codPelicula=469&codComplejo=197
2026-05-16,20:40,El Diablo Viste A La Moda 2,Atlas Patio Bullrich,Atlas Cines,Buenos Aires,"Av. del Libertador 750, Patio Bullrich",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=195
2026-05-16,20:40,El Diablo Viste A La Moda 2,CineArte Cacodelphia,Cine de arte,Buenos Aires,"Roque Sáenz Peña 1150, Buenos Aires",2D,Subtitulada,120,Comedia; Drama,https://cineartecacodelphia.com.ar/pelicula/86/b867f6d0e80c43e88e5679049721a010
2026-05-16,20:40,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126794
2026-05-16,20:40,En la zona gris,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,98,Acción; Suspense,https://ventas.cinemultiplex.com.ar/funcion?df=184-20560-254431-20260516
2026-05-16,20:50,Exit 8,CineArte Cacodelphia,Cine de arte,Buenos Aires,"Roque Sáenz Peña 1150, Buenos Aires",2D,Subtitulada,95,Terror; Misterio,https://cineartecacodelphia.com.ar/pelicula/86/acfa8a48af7d3df6b96e684dae12cd93
2026-05-16,20:50,Obsesión,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,91,Suspense,https://ventas.cinemultiplex.com.ar/funcion?df=184-20565-254425-20260516
2026-05-16,21:00,En la zona gris,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,98,Acción; Suspense,https://www.atlascines.com/Peliculas?codPelicula=468&codComplejo=191
2026-05-16,21:00,Emi,CineArte Cacodelphia,Cine de arte,Buenos Aires,"Roque Sáenz Peña 1150, Buenos Aires",2D,Doblada,128,Comedia; Crimen,https://cineartecacodelphia.com.ar/pelicula/86/40fee61290499cd18bea1f8512d066a0
2026-05-16,21:00,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,21:00,En la zona gris,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,98,Acción; Suspense,https://ventas.cinemultiplex.com.ar/funcion?df=182-20562-223370-20260516
2026-05-16,21:10,Michael,Atlas Liniers,Atlas Cines,Buenos Aires,"Av. Rivadavia 11177, Liniers",2D,Doblada,127,Música; Drama; Historia,https://www.atlascines.com/Peliculas?codPelicula=441&codComplejo=198
2026-05-16,21:10,El Diablo Viste A La Moda 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,21:10,Obsesión,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,91,Suspense,https://ventas.cinemultiplex.com.ar/funcion?df=182-20568-223373-20260516
2026-05-16,21:15,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126707
2026-05-16,21:15,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,21:20,El Mago del Kremlin,Atlas Patio Bullrich,Atlas Cines,Buenos Aires,"Av. del Libertador 750, Patio Bullrich",2D,Subtitulada,156,Drama,https://www.atlascines.com/Peliculas?codPelicula=452&codComplejo=195
2026-05-16,21:20,Mortal Kombat 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,21:20,El Diablo Viste A La Moda 2,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,21:20,Exit 8,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,95,Terror; Misterio,https://ventas.cinemultiplex.com.ar/funcion?df=184-20567-254423-20260516
2026-05-16,21:30,El Diablo Viste A La Moda 2,Atlas Alcorta,Atlas Cines,Buenos Aires,"Jerónimo Salguero 3172, Alcorta Shopping",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=194
2026-05-16,21:30,El Diablo Viste A La Moda 2,Atlas Liniers,Atlas Cines,Buenos Aires,"Av. Rivadavia 11177, Liniers",2D,Doblada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=198
2026-05-16,21:30,Caso 137,Cine Gaumont,Espacio INCAA,Buenos Aires,"Av. Rivadavia 1635, Congreso",2D,Subtitulada,115,Crimen; Drama,https://www.cinegaumont.ar/pelicula.aspx?filmid=791&performanceid=154890
2026-05-16,21:30,Mortal Kombat 2,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,21:30,El Diablo Viste A La Moda 2,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24695
2026-05-16,21:30,Padre Madre Hermana Hermano,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,110,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20458-223384-20260516
2026-05-16,21:35,El Diablo Viste A La Moda 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,21:35,Michael,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,21:40,El Diablo Viste A La Moda 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=191
2026-05-16,21:40,El Diablo Viste A La Moda 2,Atlas Patio Bullrich,Atlas Cines,Buenos Aires,"Av. del Libertador 750, Patio Bullrich",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=195
2026-05-16,21:40,Mortal Kombat 2,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.cinemark.com.ar
2026-05-16,21:40,Michael,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,21:40,Top Gun 2: Maveric,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,131,Acción; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=top-gun-maverick&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126777
2026-05-16,21:40,Exit 8,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,95,Terror; Misterio,https://www.cinemark.com.ar
2026-05-16,21:40,La Posesión De La Momia,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,136,Terror; Misterio,https://www.cinemark.com.ar
2026-05-16,21:40,Michael,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://www.voyalcine.net/pelicula.aspx?filmid=5618&performanceid=337547
2026-05-16,21:50,El Diablo Viste A La Moda 2,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=197
2026-05-16,21:50,Mortal Kombat 2,Atlas Liniers,Atlas Cines,Buenos Aires,"Av. Rivadavia 11177, Liniers",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=198
2026-05-16,21:50,Michael,Cinemark Caballito,Cinemark Hoyts,Buenos Aires,"Av. La Plata 96, Caballito",2D,Subtitulada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,21:50,Michael,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,127,Música; Drama; Historia,https://www.cinemark.com.ar
2026-05-16,22:00,Risa Y La Cabina Del Viento,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,97,Drama; Fantasía,https://www.atlascines.com/Peliculas?codPelicula=449&codComplejo=197
2026-05-16,22:00,Top Gun,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,110,Acción; Drama; Romance,https://www.cinemark.com.ar
2026-05-16,22:00,Top Gun,Cinemark Puerto Madero,Cinemark Hoyts,Buenos Aires,Av. Alicia Moreau de Justo 1920,2D,Subtitulada,110,Acción; Drama; Romance,https://www.cinemark.com.ar
2026-05-16,22:00,Elephant Man,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Subtitulada,124,Drama; Historia,https://cinepolis.com/ar/asientos?country=ar&movie=elephant-man&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24237
2026-05-16,22:00,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126691
2026-05-16,22:00,Michael,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,127,Música; Drama; Historia,https://cinepolis.com/ar/asientos?country=ar&movie=michael&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126715
2026-05-16,22:00,Elephant Man,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,124,Drama; Historia,https://cinepolis.com/ar/asientos?country=ar&movie=elephant-man&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=125879
2026-05-16,22:00,El Diablo Viste A La Moda 2,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,120,Comedia; Drama,https://www.cinemark.com.ar
2026-05-16,22:00,Obsesión,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Doblada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,22:00,Top Gun,Hoyts Abasto,Cinemark Hoyts,Buenos Aires,"Av. Corrientes 3247, Abasto Shopping",2D,Subtitulada,110,Acción; Drama; Romance,https://www.cinemark.com.ar
2026-05-16,22:00,Top Gun,Hoyts Dot Baires,Cinemark Hoyts,Buenos Aires,"Vedia 3626, Dot Baires Mall, Saavedra",2D,Subtitulada,110,Acción; Drama; Romance,https://www.cinemark.com.ar
2026-05-16,22:00,The Souffleur,MALBA Cine,Museo / Cine de arte,Buenos Aires,"Av. Figueroa Alcorta 3415, Palermo",2D,Subtitulada,78,Drama,
2026-05-16,22:00,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20488-223379-20260516
2026-05-16,22:00,Michael,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20469-223381-20260516
2026-05-16,22:00,Proyecto Fin del Mundo,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",4DX,Subtitulada,156,Ciencia ficción; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=182-20336-223376-20260516
2026-05-16,22:00,El Diablo Viste A La Moda 2,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://www.voyalcine.net/pelicula.aspx?filmid=5614&performanceid=337535
2026-05-16,22:05,El Drama,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,106,Romance; Comedia; Drama,https://www.voyalcine.net/pelicula.aspx?filmid=5623&performanceid=337531
2026-05-16,22:10,Mortal Kombat 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=191
2026-05-16,22:10,Michael,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,127,Música; Drama; Historia,https://www.atlascines.com/Peliculas?codPelicula=441&codComplejo=191
2026-05-16,22:10,Obsesión,Atlas Liniers,Atlas Cines,Buenos Aires,"Av. Rivadavia 11177, Liniers",2D,Doblada,91,Suspense,https://www.atlascines.com/Peliculas?codPelicula=470&codComplejo=198
2026-05-16,22:10,"Tú, yo & la Toscana",Atlas Patio Bullrich,Atlas Cines,Buenos Aires,"Av. del Libertador 750, Patio Bullrich",2D,Subtitulada,105,Romance; Comedia,https://www.atlascines.com/Peliculas?codPelicula=471&codComplejo=195
2026-05-16,22:10,Top Gun 2: Maveric,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,131,Acción; Drama,https://www.voyalcine.net/pelicula.aspx?filmid=5727&performanceid=337420
2026-05-16,22:15,Lo habrás imaginado,Cine Gaumont,Espacio INCAA,Buenos Aires,"Av. Rivadavia 1635, Congreso",2D,Doblada,88,Suspense; Crimen,https://www.cinegaumont.ar/pelicula.aspx?filmid=794&performanceid=154900
2026-05-16,22:15,Michael,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Subtitulada,127,Música; Drama; Historia,https://cinepolis.com/ar/asientos?country=ar&movie=michael&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24640
2026-05-16,22:15,Mortal Kombat 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",4DX,Doblada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=184-20518-254428-20260516
2026-05-16,22:15,En la zona gris,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,98,Acción; Suspense,https://www.voyalcine.net/pelicula.aspx?filmid=5738&performanceid=337527
2026-05-16,22:20,"Tú, yo & la Toscana",Atlas Alcorta,Atlas Cines,Buenos Aires,"Jerónimo Salguero 3172, Alcorta Shopping",2D,Subtitulada,105,Romance; Comedia,https://www.atlascines.com/Peliculas?codPelicula=471&codComplejo=194
2026-05-16,22:20,El Diablo Viste A La Moda 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,120,Comedia; Drama,https://www.atlascines.com/Peliculas?codPelicula=446&codComplejo=191
2026-05-16,22:20,Mortal Kombat 2,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=197
2026-05-16,22:20,Obsesión,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,91,Suspense,https://www.cinemark.com.ar
2026-05-16,22:20,Exit 8,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,95,Terror; Misterio,https://ventas.cinemultiplex.com.ar/funcion?df=182-20569-223383-20260516
2026-05-16,22:20,El Diablo Viste A La Moda 2,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://www.voyalcine.net/pelicula.aspx?filmid=5614&performanceid=337523
2026-05-16,22:25,Michael,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://www.voyalcine.net/pelicula.aspx?filmid=5618&performanceid=337543
2026-05-16,22:30,Top Gun 2: Maveric,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,131,Acción; Drama,https://www.atlascines.com/Peliculas?codPelicula=466&codComplejo=191
2026-05-16,22:30,Michael,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,127,Música; Drama; Historia,https://www.atlascines.com/Peliculas?codPelicula=441&codComplejo=197
2026-05-16,22:30,La Frecuencia Kirlian,Cine Gaumont,Espacio INCAA,Buenos Aires,"Av. Rivadavia 1635, Congreso",2D,Doblada,94,Terror; Ciencia ficción,https://www.cinegaumont.ar/pelicula.aspx?filmid=769&performanceid=154891
2026-05-16,22:30,Exit 8,Cinemark Palermo,Cinemark Hoyts,Buenos Aires,"Beruti 3399, Palermo",2D,Subtitulada,95,Terror; Misterio,https://www.cinemark.com.ar
2026-05-16,22:30,El Diablo Viste A La Moda 2,Cinépolis Houssay,Cinépolis,Buenos Aires,"Av. Corrientes 917, Buenos Aires",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-houssay-buenos-aires&selected=cinepolis-houssay-buenos-aires&session=24644
2026-05-16,22:30,Obsesión,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,91,Suspense,https://cinepolis.com/ar/asientos?country=ar&movie=obsesion&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126588
2026-05-16,22:30,El Diablo Viste A La Moda 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,120,Comedia; Drama,https://cinepolis.com/ar/asientos?country=ar&movie=el-diablo-viste-a-la-moda-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126699
2026-05-16,22:30,Obsesión,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,91,Suspense,https://ventas.cinemultiplex.com.ar/funcion?df=182-20566-223382-20260516
2026-05-16,22:30,La Posesión De La Momia,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,136,Terror; Misterio,https://ventas.cinemultiplex.com.ar/funcion?df=184-20440-254434-20260516
2026-05-16,22:30,Obsesión,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,91,Suspense,https://www.voyalcine.net/pelicula.aspx?filmid=5735&performanceid=337555
2026-05-16,22:35,El Diablo Viste A La Moda 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=184-20480-254433-20260516
2026-05-16,22:35,Hokum: la Maldición de la Bruja,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,107,Terror,https://www.voyalcine.net/pelicula.aspx?filmid=5708&performanceid=337539
2026-05-16,22:40,Mortal Kombat 2,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",4D - 2D,Doblada,116,Acción; Fantasía; Aventura,https://www.atlascines.com/Peliculas?codPelicula=454&codComplejo=191
2026-05-16,22:40,Obsesión,Atlas Flores,Atlas Cines,Buenos Aires,"Rivera Indarte 44, Flores",2D,Doblada,91,Suspense,https://www.atlascines.com/Peliculas?codPelicula=470&codComplejo=197
2026-05-16,22:40,El Diablo Viste A La Moda 2,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://ventas.cinemultiplex.com.ar/funcion?df=182-20488-223378-20260516
2026-05-16,22:40,Michael,Multiplex Belgrano,Multiplex,Buenos Aires,"Vuelta de Obligado 2199, Belgrano",2D,Subtitulada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=182-20469-223380-20260516
2026-05-16,22:40,El Diablo Viste A La Moda 2,Showcase Belgrano,Showcase,Buenos Aires,"Monroe 1655, Belgrano",2D,Subtitulada,120,Comedia; Drama,https://www.voyalcine.net/pelicula.aspx?filmid=5614&performanceid=337551
2026-05-16,22:45,Mortal Kombat 2,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,116,Acción; Fantasía; Aventura,https://cinepolis.com/ar/asientos?country=ar&movie=mortal-kombat-2&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126640
2026-05-16,22:45,Michael,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,127,Música; Drama; Historia,https://ventas.cinemultiplex.com.ar/funcion?df=184-20468-254429-20260516
2026-05-16,23:00,Exit 8,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,95,Terror; Misterio,https://www.atlascines.com/Peliculas?codPelicula=469&codComplejo=191
2026-05-16,23:00,Obsesión,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Doblada,91,Suspense,https://www.atlascines.com/Peliculas?codPelicula=470&codComplejo=191
2026-05-16,23:00,Hokum: la Maldición de la Bruja,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,107,Terror,https://cinepolis.com/ar/asientos?country=ar&movie=hokum-la-maldicion-de-la-bruja&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126610
2026-05-16,23:00,Mortal Kombat 2,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",XD,Doblada,116,Acción; Fantasía; Aventura,https://ventas.cinemultiplex.com.ar/funcion?df=184-20517-254427-20260516
2026-05-16,23:00,Obsesión,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,91,Suspense,https://ventas.cinemultiplex.com.ar/funcion?df=184-20565-254432-20260516
2026-05-16,23:10,Hokum: la Maldición de la Bruja,Atlas Caballito,Atlas Cines,Buenos Aires,"Rivadavia 5071, Caballito",2D,Subtitulada,107,Terror,https://www.atlascines.com/Peliculas?codPelicula=462&codComplejo=191
2026-05-16,23:15,Exit 8,Cinépolis Recoleta,Cinépolis,Buenos Aires,"Vicente López 2050, Recoleta",2D,Subtitulada,95,Terror; Misterio,https://cinepolis.com/ar/asientos?country=ar&movie=exit-8&cinema=cinepolis-recoleta-buenos-aires&selected=cinepolis-recoleta-buenos-aires&session=126795
2026-05-16,23:15,Exit 8,Multiplex Lavalle,Multiplex,Buenos Aires,"Lavalle 780, CABA",2D,Doblada,95,Terror; Misterio,https://ventas.cinemultiplex.com.ar/funcion?df=184-20567-254430-20260516
2026-05-16,23:50,La hija de Drácula,MALBA Cine,Museo / Cine de arte,Buenos Aires,"Av. Figueroa Alcorta 3415, Palermo",2D,Subtitulada,71,Terror,
2026-05-17,16:00,Cine Patagónico,Palacio Libertad (exCCK),Centro cultural,San Nicolás,Sarmiento 151,Ciclo,,,Ciclo,https://palaciolibertad.gob.ar/cine/
2026-05-17,17:00,Aniceto (Leonardo Favio),Centro Cultural Borges (Sala Williams),Centro cultural,San Nicolás,Viamonte 525,Ciclo,,,Drama,https://centroculturalborges.gob.ar/category/cine/
2026-05-17,18:00,KINO CNB: Noruega a través del cine,Casa Nacional del Bicentenario,Centro cultural,Recoleta,Riobamba 985,Ciclo,,,Ciclo,https://casadelbicentenario.cultura.gob.ar/actividades/
2026-05-17,19:00,Aniceto (Leonardo Favio),Centro Cultural Borges (Sala Williams),Centro cultural,San Nicolás,Viamonte 525,Ciclo,,,Drama,https://centroculturalborges.gob.ar/category/cine/
